,transaction_type_ATM Withdrawal,transaction_type_Online,transaction_type_POS,device_type_Laptop,device_type_Mobile,location_Mumbai,location_New York,location_Sydney,location_Tokyo,merchant_Electronics,merchant_Groceries,merchant_Restaurants,merchant_Travel,auth_method_Biometric,auth_method_OTP,auth_method_PIN,card_type_Amex,card_type_Discover,card_type_Visa
48649,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
48650,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
48651,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48652,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
48653,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0
48654,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
48655,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
48656,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
48657,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
48658,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
48659,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
48660,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
48661,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
48662,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
48663,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
48664,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
48665,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
48666,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
48667,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
48668,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
48669,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
48670,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
48671,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
48672,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0
48673,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
48674,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
48675,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48676,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
48677,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
48678,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48679,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
48680,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
48681,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
48682,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
48683,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
48684,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
48685,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
48686,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
48687,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
48688,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
48689,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
48690,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
48691,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
48692,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
48693,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
48694,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
48695,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
48696,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
48697,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
48698,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
48699,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
48700,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
48701,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
48702,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
48703,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
48704,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
48705,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
48706,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
48707,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
48708,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
48709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
48710,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
48711,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
48712,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
48713,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
48714,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
48715,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
48716,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0
48717,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
48718,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
48719,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
48720,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
48721,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
48722,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
48723,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
48724,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
48725,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
48726,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
48727,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
48728,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
48729,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
48730,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
48731,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
48732,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
48733,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
48734,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
48735,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
48736,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
48737,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
48738,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
48739,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
48740,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
48741,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
48742,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
48743,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
48744,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
48745,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
48746,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
48747,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
48748,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
48749,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
48750,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
48751,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
48752,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
48753,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
48754,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
48755,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
48756,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
48757,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
48758,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
48759,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
48760,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
48761,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
48762,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
48763,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
48764,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
48765,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
48766,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
48767,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
48768,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
48769,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
48770,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
48771,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
48772,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
48773,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
48774,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
48775,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
48776,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
48777,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
48778,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
48779,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
48780,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
48781,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
48782,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
48783,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
48784,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
48785,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
48786,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0
48787,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
48788,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
48789,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
48790,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
48791,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
48792,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
48793,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
48794,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
48795,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
48796,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
48797,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1
48798,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
48799,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
48800,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
48801,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
48802,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
48803,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
48804,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48805,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
48806,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
48807,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
48808,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
48809,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
48810,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
48811,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
48812,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
48813,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1
48814,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
48815,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
48816,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
48817,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
48818,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
48819,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
48820,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
48821,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
48822,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
48823,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
48824,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
48825,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
48826,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
48827,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
48828,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
48829,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
48830,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
48831,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
48832,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
48833,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
48834,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
48835,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
48836,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
48837,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
48838,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
48839,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
48840,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
48841,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
48842,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48843,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
48844,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
48845,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
48846,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
48847,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
48848,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
48849,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
48850,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
48851,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
48852,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
48853,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
48854,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48855,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
48856,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
48857,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
48858,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
48859,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
48860,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
48861,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
48862,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
48863,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
48864,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
48865,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
48866,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
48867,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
48868,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
48869,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0
48870,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
48871,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
48872,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
48873,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
48874,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
48875,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
48876,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
48877,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
48878,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
48879,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
48880,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
48881,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0
48882,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
48883,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
48884,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
48885,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
48886,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
48887,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
48888,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
48889,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
48890,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
48891,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
48892,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
48893,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
48894,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
48895,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
48896,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48897,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
48898,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
48899,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
48900,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
48901,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
48902,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
48903,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
48904,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
48905,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
48906,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
48907,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0
48908,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
48909,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
48910,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
48911,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
48912,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
48913,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
48914,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
48915,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
48916,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
48917,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
48918,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
48919,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
48920,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
48921,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
48922,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
48923,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
48924,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
48925,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
48926,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
48927,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
48928,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
48929,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
48930,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
48931,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
48932,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
48933,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
48934,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
48935,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
48936,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
48937,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
48938,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
48939,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
48940,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
48941,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
48942,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
48943,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
48944,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
48945,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
48946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
48947,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
48948,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
48949,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
48950,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
48951,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
48952,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
48953,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
48954,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0
48955,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
48956,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
48957,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
48958,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
48959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
48960,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
48961,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
48962,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
48963,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
48964,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
48965,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
48966,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
48967,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
48968,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
48969,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
48970,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1
48971,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
48972,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
48973,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
48974,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
48975,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
48976,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
48977,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
48978,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
48979,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
48980,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
48981,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
48982,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
48983,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
48984,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
48985,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
