Transaction_Type_Bank Transfer,Transaction_Type_Online,Transaction_Type_POS,Device_Type_Mobile,Device_Type_Tablet,Location_Mumbai,Location_New York,Location_Sydney,Location_Tokyo,Merchant_Category_Electronics,Merchant_Category_Groceries,Merchant_Category_Restaurants,Merchant_Category_Travel,Card_Type_Discover,Card_Type_Mastercard,Card_Type_Visa,Authentication_Method_OTP,Authentication_Method_PIN,Authentication_Method_Password,Account_Balance,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Age,Transaction_Distance,Risk_Score,Is_Weekend,Timestamp_month,Timestamp_day,Timestamp_hour,Transaction_Amount_boxcox
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0505662154591684,0,0,0.2307692307692307,0.5749795918367347,0.25,0.1428571428571428,0.8900229614695341,0.6778677867786778,0,0.9090909090909092,0.5333333333333333,0.8260869565217391,0.2832405628252938
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0.7395857140473736,0,0,0.5384615384615385,0.0844081632653061,1.0,0.7983193277310924,0.6807635688684076,0.842184218421842,1,0.7272727272727273,0.0333333333333333,0.0434782608695652,0.5673031755269162
0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.8800912103685862,0,0,0.3846153846153846,0.9646734693877552,1.0,0.0462184873949579,0.545430907578085,0.5589558955895589,0,0.7272727272727273,0.7333333333333333,0.5217391304347826,0.1135602425851509
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2766401272957118,1,0,0.6153846153846154,0.1585102040816327,0.0,0.3193277310924369,0.7890164970558116,0.3625362536253625,1,0.0909090909090909,0.0333333333333333,0.6521739130434783,0.2648558370699522
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6551455685401415,0,0,0.7692307692307694,0.307938775510204,1.0,0.8361344537815126,0.4752604166666666,0.8336833683368335,1,0.0,0.6333333333333333,0.217391304347826,0.3395450651456012
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0.7860701167647897,0,0,0.0,0.0531020408163265,0.75,0.9495798319327732,0.777541762672811,0.1463146314631463,0,0.2727272727272727,0.0666666666666666,0.6521739130434783,0.5626145442764635
0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.836560953415293,0,0,0.1538461538461538,0.4363673469387755,0.25,0.4915966386554621,0.6393069156426011,0.8226822682268226,0,0.4545454545454545,0.1,1.0,0.5838392195047114
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.8778044183238445,0,0,0.0,0.1242653061224489,0.75,0.3109243697478991,0.2826520897337429,0.082108210821082,0,0.5454545454545454,0.4666666666666667,0.8695652173913043,0.4436132482683107
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.6566018871235505,0,0,0.9230769230769232,0.669265306122449,0.25,0.3445378151260504,0.8547467037890425,0.8044804480448043,0,0.7272727272727273,0.7333333333333333,0.8695652173913043,0.4854374986848547
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.1172917378996408,0,0,0.3846153846153846,0.4454897959183673,0.25,0.4873949579831932,0.1702088933691756,0.905090509050905,0,0.5454545454545454,0.0,0.7826086956521738,0.4635778396698205
0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.786520580525372,0,0,0.7692307692307694,0.8496734693877551,0.25,0.5798319327731092,0.8306251600102406,0.7012701270127012,0,0.5454545454545454,0.3333333333333333,0.9565217391304348,0.3509455654461307
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.7701162421633676,0,0,0.3076923076923077,0.1411224489795918,0.5,0.7647058823529411,0.7081713229646698,0.0286028602860286,0,0.0,0.5333333333333333,0.3913043478260869,0.5186090923490497
0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.4976662720837295,0,0,0.6153846153846154,0.6852448979591836,0.25,0.7184873949579832,0.329549091141833,0.0029002900290029,0,0.4545454545454545,0.8,0.6086956521739131,0.6309292456833163
0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.2951966814027212,0,0,0.3076923076923077,0.2697959183673469,0.5,0.1512605042016806,0.0798411098310291,0.6831683168316831,1,0.5454545454545454,0.1333333333333333,0.9565217391304348,0.4888078312532659
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0.4818505919648601,0,0,0.5384615384615385,0.3278367346938775,0.25,0.8655462184873949,0.2975450428827444,0.5123512351235122,0,0.9090909090909092,0.5333333333333333,0.6956521739130435,0.3386485355197015
0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0.5375775421804736,0,0,0.0,0.9591632653061224,0.5,0.6092436974789915,0.80963381656426,0.6157615761576157,1,0.0,0.5666666666666667,0.9130434782608696,0.1996008245457425
1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.914737521942771,0,0,0.4615384615384616,0.5149387755102041,1.0,0.7142857142857143,0.8240287378392217,0.6911691169116911,1,0.2727272727272727,0.5333333333333333,0.3043478260869565,0.2866652911707847
0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.3542826118375282,0,0,0.1538461538461538,0.6728979591836736,0.0,0.6470588235294118,0.9886392729134664,0.4769476947694769,0,0.9090909090909092,0.9666666666666668,0.6086956521739131,0.1737449683971969
1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.1931931729714507,0,0,0.3076923076923077,0.1284897959183673,1.0,0.9285714285714284,0.7295826932923707,0.1765176517651765,0,0.5454545454545454,0.3333333333333333,0.1739130434782608,0.3825345895706435
0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.2799807150855911,1,0,0.7692307692307694,0.5865510204081633,1.0,0.1008403361344537,0.2497399833589349,0.0958095809580958,0,0.8181818181818182,0.1666666666666666,0.0869565217391304,0.3482694366668334
1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.0196184907634828,0,0,0.4615384615384616,0.0341428571428571,0.25,0.1848739495798319,0.2440696204557091,0.4255425542554255,0,0.0,0.7333333333333333,0.3043478260869565,0.4793615418356157
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0.9721372786802795,0,0,0.6153846153846154,0.4986326530612245,0.0,0.5714285714285714,0.937520001280082,0.4186418641864186,0,0.7272727272727273,0.9,0.1304347826086956,0.1800899642841619
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0.7786538470429294,0,1,0.7692307692307694,0.9574285714285716,0.5,0.0,0.9435783890168972,0.5055505550555055,0,0.8181818181818182,0.7333333333333333,0.0869565217391304,0.2614400960466922
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0559528856314522,0,0,0.0769230769230769,0.1695510204081632,0.25,0.0672268907563025,0.8224386360727087,0.9448944894489448,0,0.4545454545454545,0.0333333333333333,0.9565217391304348,0.1893728791685814
0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.4700281796138312,0,0,0.7692307692307694,0.2456734693877551,0.25,0.3403361344537815,0.1020165290578597,0.7874787478747873,0,1.0,0.0,0.0869565217391304,0.2220571298718678
0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0556341840284164,0,0,0.1538461538461538,0.2857142857142857,1.0,0.1470588235294117,0.7916166634664619,0.1567156715671566,1,0.3636363636363636,0.4,0.9130434782608696,0.5005790047334885
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.8894070260688061,1,0,0.2307692307692307,0.2227551020408163,1.0,0.9495798319327732,0.5428007392473119,0.5446544654465445,0,0.8181818181818182,0.9666666666666668,0.6956521739130435,0.5031118015636669
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.4545409500905852,0,0,0.8461538461538463,0.5407142857142857,0.75,0.0966386554621848,0.1679107462877624,0.9335933593359336,0,0.5454545454545454,0.1,0.0,0.4415574846528012
0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.78914637619895,0,0,0.6153846153846154,0.7253673469387756,0.0,0.180672268907563,0.6976986527137736,0.4778477847784778,1,0.9090909090909092,0.2,0.0869565217391304,0.3871674900696984
0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.9390206543966044,0,1,0.8461538461538463,0.1477755102040816,0.0,0.3487394957983193,0.0711425531233998,0.1229122912291229,0,0.0909090909090909,0.7333333333333333,0.217391304347826,0.5131594874916983
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.3161806341589021,0,0,1.0000000000000002,0.4751020408163265,0.5,0.273109243697479,0.1249359959037378,0.5423542354235422,0,0.0,0.7,0.4347826086956521,0.1470993739693939
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.2419114015573864,0,0,0.8461538461538463,0.1930408163265306,0.75,0.9285714285714284,0.8557147657450077,0.0552055205520552,1,0.4545454545454545,0.7,0.0,0.4123450877319078
0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0.3436427422368369,0,0,0.7692307692307694,0.5309591836734694,0.0,0.3361344537815126,0.1329105062724014,0.3784378437843784,0,0.1818181818181818,0.2,0.0,0.3429987031925389
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.388121968138684,0,0,0.1538461538461538,0.4767959183673469,0.0,0.4243697478991596,0.1058167722734254,0.2342234223422342,0,0.0909090909090909,0.3666666666666667,0.2608695652173913,0.5335616996754039
0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.4588308083442532,0,0,0.3846153846153846,0.1874285714285714,0.5,0.2941176470588235,0.3944572452636968,0.8509850985098508,0,0.5454545454545454,0.4,0.1304347826086956,0.7373042935918208
0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.7171549906902145,0,0,0.9230769230769232,0.8259387755102041,1.0,0.5294117647058824,0.438322052611367,0.1277127712771277,0,0.6363636363636364,0.2333333333333333,0.6086956521739131,0.5590954594621327
0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.3375544461134988,0,0,0.0769230769230769,0.1953265306122449,0.25,0.180672268907563,0.8090097766257041,0.6213621362136212,0,0.3636363636363636,0.7666666666666667,0.4347826086956521,0.505747007401487
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.4519559594787645,0,0,0.3846153846153846,0.0536530612244898,0.75,0.7226890756302521,0.9258312532002048,0.5792579257925792,0,1.0,0.5,0.2608695652173913,0.4623914695687119
0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0.8836938148973852,0,0,0.8461538461538463,0.4173061224489796,0.5,0.634453781512605,0.8635052643369175,0.4673467346734673,0,0.5454545454545454,0.8666666666666667,0.3913043478260869,0.4790826708096321
1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0.4470298035748851,0,0,0.8461538461538463,0.3721224489795918,1.0,0.8655462184873949,0.8640312980030722,0.601160116011601,1,0.7272727272727273,0.4666666666666667,0.4347826086956521,0.5230765822174873
0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0.6495153745633304,1,0,0.1538461538461538,0.9348367346938776,0.5,0.953781512605042,0.5249855990783411,0.3265326532653265,1,0.0909090909090909,0.3666666666666667,0.3913043478260869,0.1948547650514018
0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0.3633254557453024,0,0,0.2307692307692307,0.658795918367347,1.0,0.8697478991596639,0.1825736847158217,0.7568756875687568,0,0.7272727272727273,0.7666666666666667,0.0869565217391304,0.5386286495884428
0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.3320117920598173,0,0,0.7692307692307694,0.307734693877551,0.5,0.6428571428571428,0.2976790514592933,0.2995299529952995,0,0.4545454545454545,0.7333333333333333,0.0434782608695652,0.5929207959584031
0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.8914169266230513,0,0,0.0,0.7804693877551021,1.0,0.9789915966386554,0.3822464637736815,0.8419841984198418,0,0.3636363636363636,0.5333333333333333,0.5652173913043478,0.5988854384811644
0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0.5290636564993718,0,0,0.5384615384615385,0.0656326530612244,0.25,0.3781512605042016,0.9940196172555044,0.4571457145714571,0,0.7272727272727273,0.2,0.7391304347826086,0.6425306636703572
0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.5766346196174253,0,0,0.1538461538461538,0.408530612244898,0.5,0.6848739495798319,0.2414454525089605,0.8491849184918491,0,0.0,0.3,0.6086956521739131,0.190408456604267
0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.8088157225320122,0,0,0.6923076923076923,0.3475102040816327,0.5,0.315126050420168,0.4301575300819252,0.9696969696969696,0,0.9090909090909092,0.7666666666666667,0.5217391304347826,0.3215374688377181
1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.4952515370744136,0,0,0.6153846153846154,0.1529183673469388,0.25,0.2016806722689075,0.5142069092421915,0.7818781878187818,0,0.3636363636363636,0.8333333333333334,0.6086956521739131,0.1993786251591949
1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.6443073019150437,0,1,0.1538461538461538,0.7849183673469389,0.75,0.9957983193277312,0.274913594470046,0.1593159315931593,0,0.0,0.3,0.7391304347826086,0.3822279727826561
1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0.3486152309817757,0,1,0.6153846153846154,0.5205510204081633,0.5,0.592436974789916,0.7057931707629288,0.2822282228222822,0,0.7272727272727273,0.2666666666666666,0.8695652173913043,0.3293900748914255
0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.2208253356417339,0,0,0.1538461538461538,0.5665102040816327,0.0,0.3109243697478991,0.5983982974910395,0.0121012101210121,0,0.0,0.2666666666666666,0.7391304347826086,0.2584850840750912
0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.2748893288331179,0,0,0.5384615384615385,0.0591632653061224,0.75,0.0798319327731092,0.0583457341269841,0.6348634863486348,0,0.5454545454545454,0.6,1.0,0.6535957803353398
0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.3084825481977127,1,0,0.6923076923076923,0.0566938775510204,0.75,0.2310924369747899,0.459515408986175,0.1728172817281728,1,0.0909090909090909,0.6666666666666666,0.6521739130434783,0.4989730823264311
0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.2485651392507909,0,0,0.1538461538461538,0.7437755102040816,0.25,0.5756302521008403,0.4477226542498719,0.6406640664066406,1,0.9090909090909092,0.6333333333333333,0.4782608695652174,0.0179735520024064
0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.3712547033863979,0,0,0.7692307692307694,0.5058367346938776,0.25,0.6470588235294118,0.9483606950844854,0.196019601960196,0,1.0,0.1,0.3043478260869565,0.2421702507472189
0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.2478235122786048,1,1,1.0000000000000002,0.1083061224489796,0.75,0.6470588235294118,0.9999359959037376,0.4352435243524352,1,0.4545454545454545,0.9666666666666668,0.3913043478260869,0.367656447317984
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.283948153048329,0,0,0.5384615384615385,0.1119591836734694,0.0,0.8277310924369747,0.459245391705069,0.0189018901890189,0,0.5454545454545454,0.0333333333333333,0.0434782608695652,0.2875202851948806
1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.576262750828011,0,0,0.2307692307692307,0.3623673469387755,1.0,0.0546218487394958,0.3376736111111111,0.1781178117811781,0,0.2727272727272727,0.0333333333333333,0.8260869565217391,0.3403777356959255
0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0.5459173530660982,0,1,1.0000000000000002,0.7421224489795919,0.0,0.134453781512605,0.6641945084485408,0.2475247524752475,1,0.0909090909090909,0.2333333333333333,0.5652173913043478,0.340199636526471
1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.4705755302698179,0,0,0.0769230769230769,0.7138163265306122,1.0,0.2647058823529412,0.0801631304403481,0.3035303530353035,1,0.0,0.3666666666666667,0.4782608695652174,0.2212383352051884
0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.5343000715797166,0,0,0.7692307692307694,0.9103061224489796,0.75,0.7058823529411764,0.7983910970302099,0.3231323132313231,1,0.6363636363636364,0.4333333333333333,0.9130434782608696,0.2490477643565515
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867514607910593,0,1,1.0000000000000002,0.169,0.75,0.8235294117647058,0.6740891417050692,0.4706470647064706,1,1.0,0.6,0.4347826086956521,0.3155134110127937
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.746218948704821,0,0,0.7692307692307694,0.4199387755102041,1.0,0.5126050420168067,0.6026285682283666,0.3687368736873687,1,0.0,0.4666666666666667,0.7391304347826086,0.3497110523695462
0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.1979006298251231,0,0,0.3076923076923077,0.1723061224489796,0.75,0.6134453781512605,0.8122779857910907,0.2901290129012902,0,0.1818181818181818,0.5666666666666667,0.4782608695652174,0.3244552999506296
0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0.0263903219237958,0,0,0.6923076923076923,0.1571632653061224,0.25,0.5672268907563025,0.8722178219406043,0.5734573457345734,0,1.0,0.6666666666666666,0.9130434782608696,0.4272783113401075
0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.1666903858651265,0,0,0.5384615384615385,0.0558163265306122,0.25,0.819327731092437,0.0804311475934459,0.057005700570057,0,0.3636363636363636,0.4,0.1739130434782608,0.6616586841386
1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.1231337965813398,0,1,0.7692307692307694,0.2301428571428571,1.0,0.3277310924369748,0.1453333013312852,0.0941094109410941,0,0.2727272727272727,0.4666666666666667,0.4347826086956521,0.5511933257671446
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0.3836066769945684,0,0,0.2307692307692307,0.2784285714285714,0.75,0.1512605042016806,0.9093942012288788,0.8804880488048803,1,0.0,0.7,0.5652173913043478,0.2919260236104557
0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.4537789205875205,0,0,0.8461538461538463,0.7050204081632653,0.0,0.0,0.2820140488991295,0.8848884888488848,0,0.4545454545454545,0.7333333333333333,0.3478260869565217,0.2021662086308299
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0.1638664946823768,0,0,0.4615384615384616,0.3920612244897959,0.0,0.907563025210084,0.7649349558371735,0.1838183818381838,0,0.3636363636363636,0.2333333333333333,0.0869565217391304,0.6172424715134098
1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.7490910823251165,0,0,0.0769230769230769,0.7538775510204082,0.0,0.592436974789916,0.1296702988991295,0.9625962596259624,0,0.3636363636363636,0.6666666666666666,0.2608695652173913,0.2020935900169107
0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3616545588198935,0,0,0.6923076923076923,0.4104897959183673,0.75,0.6050420168067226,0.9662838421658986,0.6586658665866585,0,1.0,0.0,0.9565217391304348,0.5199608403212199
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.3010301971527715,0,0,0.1538461538461538,0.5735918367346939,0.5,0.2142857142857142,0.4034738223246287,0.8865886588658866,0,0.7272727272727273,0.4666666666666667,0.8695652173913043,0.3378076379718769
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.426512897917193,1,0,0.5384615384615385,0.663,1.0,0.6764705882352942,0.5074044738863288,0.683068306830683,1,0.9090909090909092,0.4333333333333333,0.3043478260869565,0.4022051662494241
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.7514147597335649,1,0,0.6923076923076923,0.5338979591836736,0.0,0.6218487394957983,0.5035802291346646,0.9085908590859084,1,1.0,0.9333333333333332,0.0869565217391304,0.1162603889384346
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6482393620902482,0,0,0.8461538461538463,0.0961632653061224,0.25,0.1050420168067226,0.8752520161290321,0.004000400040004,0,0.0909090909090909,0.2333333333333333,0.5217391304347826,0.3080533937852078
1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.6717320221038807,0,0,0.0769230769230769,0.682795918367347,1.0,0.1176470588235294,0.0703745039682539,0.2645264526452645,1,0.6363636363636364,0.8333333333333334,0.5652173913043478,0.3645431092165498
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.5038405000489459,0,0,0.3076923076923077,0.4351224489795918,0.25,0.0252100840336134,0.3156362007168458,0.886088608860886,0,0.8181818181818182,0.9,0.7826086956521738,0.4526220672918982
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0339142325844297,0,0,0.1538461538461538,0.6475918367346939,0.75,0.5546218487394958,0.6757512480798771,0.1663166316631663,1,1.0,0.1,0.5217391304347826,0.139900749728758
1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.6055271159685884,0,0,0.5384615384615385,0.4256530612244898,1.0,0.4159663865546218,0.1483254928315412,0.4719471947194719,0,0.0909090909090909,0.2,0.2608695652173913,0.5288794814581
0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.9445865251233548,0,0,0.8461538461538463,0.2186122448979592,0.75,0.8235294117647058,0.3260528673835125,0.7299729972997299,1,0.1818181818181818,0.0,0.9565217391304348,0.4590986580599446
0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.1336779853475656,1,0,1.0000000000000002,0.1435306122448979,1.0,0.634453781512605,0.317872343830005,0.4556455645564556,0,0.0909090909090909,0.2666666666666666,0.3043478260869565,0.2376810064177064
1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.2253374106233465,0,0,0.0,0.5967551020408164,0.75,0.3319327731092437,0.1068768401177675,0.2366236623662366,0,0.0,0.1666666666666666,0.5217391304347826,0.4184560633754624
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0.4518894251169829,0,0,0.0,0.8773877551020409,0.25,0.5168067226890756,0.8428579429083463,0.0080008000800079,1,0.9090909090909092,0.7333333333333333,0.7826086956521738,0.6246125858249504
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.2044605962805482,0,1,0.5384615384615385,0.3376734693877551,0.0,0.2142857142857142,0.5338601670506913,0.2835283528352835,1,0.8181818181818182,1.0,0.0434782608695652,0.0556991215451885
0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0.596358138187648,0,0,0.1538461538461538,0.2418163265306122,0.0,0.134453781512605,0.7305107526881721,0.1641164116411641,1,0.9090909090909092,0.4666666666666667,0.0869565217391304,0.2186884716937415
0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.4535572063849669,0,0,0.0,0.4740816326530612,1.0,0.773109243697479,0.5641261040706606,0.3545354535453545,0,0.0,0.8333333333333334,0.0,0.4143962609586135
0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0.0100374421618401,0,0,0.3076923076923077,0.1521632653061224,0.5,0.953781512605042,0.0199212749615975,0.5868586858685868,1,1.0,0.0333333333333333,0.4782608695652174,0.4136948048296162
0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0.1675312113495158,0,0,0.6153846153846154,0.1139183673469387,0.75,0.5588235294117647,0.9006436411930364,0.9423942394239424,0,1.0,0.5,0.6521739130434783,0.3263626149174334
0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0.2297468699200964,0,0,0.3076923076923077,0.2819795918367346,0.75,0.8445378151260504,0.4472206221198156,0.9288928892889288,0,0.9090909090909092,0.8666666666666667,0.6521739130434783,0.4112911957430912
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0.3995254753236916,0,0,0.6153846153846154,0.2528775510204081,0.5,0.4411764705882353,0.6835277457757296,0.4672467246724672,1,0.1818181818181818,0.5,0.6086956521739131,0.2533099701761254
0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0.2325420166504752,0,0,0.3076923076923077,0.4597959183673469,1.0,0.180672268907563,0.3437600006400409,0.0559055905590559,0,0.2727272727272727,0.4666666666666667,0.6521739130434783,0.1822209399255152
0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.2133853467214137,0,0,0.2307692307692307,0.793061224489796,0.5,0.8403361344537815,0.8053135400665642,0.8907890789078907,0,0.1818181818181818,0.7666666666666667,0.7391304347826086,0.3427646898711764
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.4782646712790456,0,0,0.5384615384615385,0.2378571428571429,0.0,0.2899159663865546,0.3736019105222734,0.8674867486748674,0,0.0,0.2,0.4782608695652174,0.4957401140855553
0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0.7116719361479176,0,0,0.0,0.4363469387755102,0.75,0.134453781512605,0.6835757488479263,0.3846384638463846,0,0.4545454545454545,0.4333333333333333,0.4347826086956521,0.2043981387151597
1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.3578473259518383,0,0,0.9230769230769232,0.6458367346938776,0.0,0.8403361344537815,0.0020341301843317,0.2101210121012101,0,0.1818181818181818,1.0,0.0434782608695652,0.4496281722395694
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.939642881335865,0,0,0.8461538461538463,0.1779387755102041,0.25,0.1512605042016806,0.5412766417050692,0.9405940594059404,0,0.1818181818181818,0.3666666666666667,0.4782608695652174,0.3383786848094154
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.743947533937047,0,1,0.6153846153846154,0.6627142857142858,0.25,0.0210084033613445,0.6984767025089605,0.3277327732773277,0,0.5454545454545454,0.8666666666666667,0.3043478260869565,0.4025665862227207
0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.1098842121195857,0,0,0.9230769230769232,0.1915714285714286,0.0,0.3361344537815126,0.7882024449564773,0.8976897689768977,0,0.6363636363636364,0.2333333333333333,0.3478260869565217,0.4807360329027144
0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.7795146730378845,1,0,0.0769230769230769,0.9947346938775512,0.5,0.7310924369747899,0.0969162026369687,0.5566556655665565,0,0.2727272727272727,0.9333333333333332,0.6521739130434783,0.473127650906099
1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.8343912497866778,0,0,0.6153846153846154,0.771061224489796,1.0,0.1050420168067226,0.4346498175883256,0.6754675467546754,0,0.4545454545454545,0.9333333333333332,0.6521739130434783,0.5404099714921856
0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0.8773759651753923,0,0,0.8461538461538463,0.5076326530612245,0.5,0.2058823529411764,0.6658546146953405,0.2273227322732273,1,0.4545454545454545,0.3,0.0869565217391304,0.2810990843890452
